Ecosystem,Namespace,Name,Version,ExecutedCommands,Imports,MaliciousFileNames,Behavior,RemoteIPs,MetadataIPs,C2_IPs,C2_Domains,MD5,SHA1,SHA256,PackageMD5,PackageSHA1,PackageSHA256,MalwareFileSHA256,TarballSHA512,NpmIntegrity,Source,EvidenceType,Confidence,Notes,RemoteUrls,DownloadUrls,RegistryUrls,C2Domains,C2IPs,C2Urls,SourceUrls,Published,Detected,CollectedAt
npm,,keyv,6.0.0,node setup.mjs|bun Math_Symbol.js,,setup.mjs|Math_Symbol.js,1. Downloads a standalone Bun runtime; 2. Executes obfuscated second-stage JavaScript; 3. Harvests AWS Vault Kubernetes GitHub Actions and npm credentials; 4. Encrypts data using AES-256-GCM; 5. Exfiltrates data to attacker-controlled GitHub repositories and DNS-resolved destinations; 6. Self-propagates by publishing trojanized packages,169.254.169.254|169.254.170.2,169.254.169.254|169.254.170.2,,,,,,,,,,,,Socket,documented campaign behavior,high,Campaign-level behavior and loader indicators; package-specific hashes not yet collected.,https://github.com/oven-sh/bun/releases/download/bun-v1.3.13/|https://registry.npmjs.org/-/whoami|https://registry.npmjs.org/-/npm/v1/tokens|https://registry.npmjs.org/-/npm/v1/oidc/token/exchange/package/,https://github.com/oven-sh/bun/releases/download/bun-v1.3.13/,https://registry.npmjs.org/-/whoami|https://registry.npmjs.org/-/npm/v1/tokens|https://registry.npmjs.org/-/npm/v1/oidc/token/exchange/package/,,,,https://socket.dev/blog/popular-npm-packages-in-the-keyv-and-cacheable-namespaces-compromised-in-active-supply-chain|https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T09:35:00.763Z,2026-08-04T09:41:25.543Z,
npm,@thiennq,docs-viewer,1.6.2,node setup.mjs|bun Math_Symbol.js,,setup.mjs|Math_Symbol.js,1. Downloads a standalone Bun runtime; 2. Executes obfuscated second-stage JavaScript; 3. Harvests AWS Vault Kubernetes GitHub Actions and npm credentials; 4. Encrypts data using AES-256-GCM; 5. Exfiltrates data to attacker-controlled GitHub repositories and DNS-resolved destinations; 6. Self-propagates by publishing trojanized packages,169.254.169.254|169.254.170.2,169.254.169.254|169.254.170.2,,,,,,,,,,,,Socket,documented campaign behavior,high,Campaign-level behavior and loader indicators; package-specific hashes not yet collected.,https://github.com/oven-sh/bun/releases/download/bun-v1.3.13/|https://registry.npmjs.org/-/whoami|https://registry.npmjs.org/-/npm/v1/tokens|https://registry.npmjs.org/-/npm/v1/oidc/token/exchange/package/,https://github.com/oven-sh/bun/releases/download/bun-v1.3.13/,https://registry.npmjs.org/-/whoami|https://registry.npmjs.org/-/npm/v1/tokens|https://registry.npmjs.org/-/npm/v1/oidc/token/exchange/package/,,,,https://socket.dev/blog/popular-npm-packages-in-the-keyv-and-cacheable-namespaces-compromised-in-active-supply-chain|https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T09:38:13.626Z,2026-08-04T09:44:25.577Z,
npm,@servicetitan,startup-mfe-compat,0.5.7,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:04:06.047Z,2026-08-04T12:10:06.689Z,
npm,@servicetitan,hammer-token,3.1.7,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:04:06.192Z,2026-08-04T12:10:05.048Z,
npm,@servicetitan,anvil2-codemods,0.11.8,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:04:06.989Z,2026-08-04T12:10:05.436Z,
npm,@servicetitan,anvil2-ext-mwv,0.0.11,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:04:06.462Z,2026-08-04T12:10:03.230Z,
npm,@servicetitan,eslint-plugin-decorators-declare,12.8.21,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:04:06.082Z,2026-08-04T12:10:04.110Z,
npm,@servicetitan,grid,0.0.69,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:04:06.553Z,2026-08-04T12:10:07.278Z,
npm,@servicetitan,anvil2-ext-common,0.7.7,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:04:06.322Z,2026-08-04T12:10:09.606Z,
npm,@servicetitan,micro-frontend,0.0.10,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:04:06.302Z,2026-08-04T12:10:06.144Z,
npm,@servicetitan,measure-sheet-data,2.6.7,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:04:06.756Z,2026-08-04T12:10:05.732Z,
npm,@servicetitan,install,38.1.7,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:04:06.482Z,2026-08-04T12:10:13.582Z,
npm,@servicetitan,mpa-components,2.5.7,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:04:07.146Z,2026-08-04T12:10:07.326Z,
npm,@servicetitan,html-sketchapp,4.2.14,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:04:06.403Z,2026-08-04T12:10:15.546Z,
npm,@servicetitan,time-zones,3.8.7,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:04:06.487Z,2026-08-04T12:10:07.155Z,
npm,@servicetitan,titan-chatbot-ui-cypress,9.0.7,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:04:05.962Z,2026-08-04T12:10:05.238Z,
npm,@servicetitan,anvil-react,0.11.9,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:04:06.204Z,2026-08-04T12:10:26.368Z,
npm,,tslint-folder-schema,1.0.21,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:04:06.306Z,2026-08-04T12:10:05.514Z,
npm,@servicetitan,standalone-ui,2.2.10,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:04:06.261Z,2026-08-04T12:10:12.535Z,
npm,@servicetitan,assist-ui,2.1.7,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:04:06.589Z,2026-08-04T12:10:27.955Z,
npm,@servicetitan,titan-chatbot-api,9.0.7,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:04:07.133Z,2026-08-04T12:10:18.232Z,
npm,@servicetitan,microfront-tests,0.0.17,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:04:06.288Z,2026-08-04T12:10:22.459Z,
npm,@servicetitan,hammer-icon,1.2.7,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:04:06.292Z,2026-08-04T12:10:13.443Z,
npm,@servicetitan,marketing-route,1.2.7,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:04:05.874Z,2026-08-04T12:10:13.428Z,
npm,@servicetitan,carto-charts-rn,0.0.8,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:04:05.948Z,2026-08-04T12:10:05.428Z,
npm,@servicetitan,quick-actions,1.15.8,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:04:06.392Z,2026-08-04T12:10:11.053Z,
npm,@servicetitan,carto-rn-kit,0.0.16,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:04:06.628Z,2026-08-04T12:10:12.450Z,
npm,@servicetitan,toolbelt-shared-registry,1.14.7,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:04:06.207Z,2026-08-04T12:10:07.050Z,
npm,@servicetitan,anvil-token,0.4.7,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:04:07.010Z,2026-08-04T12:10:06.907Z,
npm,@servicetitan,docs-anvil-uikit-contrib,41.3.7,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:04:06.055Z,2026-08-04T12:10:06.286Z,
npm,@servicetitan,standalone-root,1.11.9,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:04:06.633Z,2026-08-04T12:10:13.044Z,
npm,@servicetitan,microfront-auth,0.0.11,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:04:06.011Z,2026-08-04T12:10:16.505Z,
npm,@servicetitan,carto-tokens,0.3.7,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:04:06.038Z,2026-08-04T12:10:14.140Z,
npm,@servicetitan,document-title,2.4.7,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:04:06.016Z,2026-08-04T12:10:06.416Z,
npm,@servicetitan,microfront,0.0.8,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:04:06.136Z,2026-08-04T12:10:05.905Z,
npm,@servicetitan,carto-charts-react,0.0.8,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:04:06.340Z,2026-08-04T12:10:23.814Z,
npm,@thiennq,docs-viewer,1.6.3,node setup.mjs|bun Math_Symbol.js,,setup.mjs|Math_Symbol.js,1. Downloads a standalone Bun runtime; 2. Executes obfuscated second-stage JavaScript; 3. Harvests AWS Vault Kubernetes GitHub Actions and npm credentials; 4. Encrypts data using AES-256-GCM; 5. Exfiltrates data to attacker-controlled GitHub repositories and DNS-resolved destinations; 6. Self-propagates by publishing trojanized packages,169.254.169.254|169.254.170.2,169.254.169.254|169.254.170.2,,,,,,,,,,,,Socket,documented campaign behavior,high,Campaign-level behavior and loader indicators; package-specific hashes not yet collected.,https://github.com/oven-sh/bun/releases/download/bun-v1.3.13/|https://registry.npmjs.org/-/whoami|https://registry.npmjs.org/-/npm/v1/tokens|https://registry.npmjs.org/-/npm/v1/oidc/token/exchange/package/,https://github.com/oven-sh/bun/releases/download/bun-v1.3.13/,https://registry.npmjs.org/-/whoami|https://registry.npmjs.org/-/npm/v1/tokens|https://registry.npmjs.org/-/npm/v1/oidc/token/exchange/package/,,,,https://socket.dev/blog/popular-npm-packages-in-the-keyv-and-cacheable-namespaces-compromised-in-active-supply-chain|https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:11:05.959Z,2026-08-04T12:15:57.925Z,
npm,@thiennq,docs-viewer,1.6.4,node setup.mjs|bun Math_Symbol.js,,setup.mjs|Math_Symbol.js,1. Downloads a standalone Bun runtime; 2. Executes obfuscated second-stage JavaScript; 3. Harvests AWS Vault Kubernetes GitHub Actions and npm credentials; 4. Encrypts data using AES-256-GCM; 5. Exfiltrates data to attacker-controlled GitHub repositories and DNS-resolved destinations; 6. Self-propagates by publishing trojanized packages,169.254.169.254|169.254.170.2,169.254.169.254|169.254.170.2,,,,,,,,,,,,Socket,documented campaign behavior,high,Campaign-level behavior and loader indicators; package-specific hashes not yet collected.,https://github.com/oven-sh/bun/releases/download/bun-v1.3.13/|https://registry.npmjs.org/-/whoami|https://registry.npmjs.org/-/npm/v1/tokens|https://registry.npmjs.org/-/npm/v1/oidc/token/exchange/package/,https://github.com/oven-sh/bun/releases/download/bun-v1.3.13/,https://registry.npmjs.org/-/whoami|https://registry.npmjs.org/-/npm/v1/tokens|https://registry.npmjs.org/-/npm/v1/oidc/token/exchange/package/,,,,https://socket.dev/blog/popular-npm-packages-in-the-keyv-and-cacheable-namespaces-compromised-in-active-supply-chain|https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:11:19.909Z,2026-08-04T12:15:45.579Z,
npm,,rwc-client,0.29.19,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:33:11.645Z,2026-08-04T12:38:16.884Z,
npm,,example-js-project,1.0.11,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:33:08.469Z,2026-08-04T12:37:57.298Z,
npm,,conv-context-next,1.0.10,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:33:08.394Z,2026-08-04T12:38:07.591Z,
npm,@ornikar,repo-config-react,13.0.18,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:44:39.241Z,2026-08-04T12:49:03.169Z,
npm,@ornikar,lerna-config,11.0.11,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:45:11.915Z,2026-08-04T12:49:03.309Z,
npm,@ornikar,repo-config-react,13.0.17,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:44:09.628Z,2026-08-04T12:49:03.668Z,
npm,@ornikar,repo-config-react,13.0.16,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:44:00.127Z,2026-08-04T12:49:03.148Z,
npm,@ornikar,eslint-plugin-ornikar,24.0.11,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:45:11.837Z,2026-08-04T12:49:08.669Z,
npm,@ornikar,lerna-config,11.0.10,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:44:38.960Z,2026-08-04T12:48:58.845Z,
npm,@ornikar,intl-config,10.0.9,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:43:59.982Z,2026-08-04T12:49:11.144Z,
npm,@ornikar,repo-config-react,13.0.19,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:45:11.908Z,2026-08-04T12:49:08.341Z,
npm,@ornikar,lerna-config,11.0.8,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:44:00.236Z,2026-08-04T12:48:57.050Z,
npm,@ornikar,eslint-plugin-ornikar,24.0.8,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:44:00.287Z,2026-08-04T12:49:01.312Z,
npm,@ornikar,lerna-config,11.0.9,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:44:09.717Z,2026-08-04T12:48:59.705Z,
npm,@ornikar,eslint-plugin-ornikar,24.0.10,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:44:38.949Z,2026-08-04T12:49:04.946Z,
npm,@ornikar,eslint-plugin-ornikar,24.0.9,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:44:09.714Z,2026-08-04T12:49:02.607Z,
npm,@ornikar,stylelint-config,14.0.13,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:45:11.654Z,2026-08-04T12:49:08.561Z,
npm,@ornikar,eslint-config-node,12.2.7,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:44:00.144Z,2026-08-04T12:49:00.278Z,
npm,@ornikar,stylelint-config,14.0.10,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:44:00.318Z,2026-08-04T12:49:03.059Z,
npm,@ornikar,stylelint-config,14.0.12,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:44:38.927Z,2026-08-04T12:49:27.076Z,
npm,@ornikar,eslint-config-node,12.2.10,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:45:11.746Z,2026-08-04T12:49:00.959Z,
npm,@ornikar,eslint-config-node,12.2.9,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:44:38.916Z,2026-08-04T12:48:56.248Z,
npm,@ornikar,eslint-config-node,12.2.8,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:44:10.043Z,2026-08-04T12:49:13.078Z,
npm,,babel-plugin-linaria-css-to-undefined,0.3.17,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:46:37.945Z,2026-08-04T12:49:15.598Z,
npm,@ornikar,stylelint-config,14.0.11,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:44:09.889Z,2026-08-04T12:49:08.727Z,
npm,@ornikar,rollup-plugin-postcss,2.0.13,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:44:09.676Z,2026-08-04T12:49:03.766Z,
npm,,babel-plugin-linaria-css-to-undefined,0.3.15,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:46:07.814Z,2026-08-04T12:49:01.046Z,
npm,,babel-plugin-linaria-css-to-undefined,0.3.14,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:45:48.138Z,2026-08-04T12:48:59.420Z,
npm,@ornikar,jest-config,13.0.12,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:44:39.078Z,2026-08-04T12:49:15.662Z,
npm,,babel-plugin-linaria-css-to-undefined,0.3.13,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:45:11.522Z,2026-08-04T12:49:04.406Z,
npm,@ornikar,monorepo-config,14.3.13,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:45:11.975Z,2026-08-04T12:48:59.735Z,
npm,@ornikar,jest-config,13.0.11,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:44:09.509Z,2026-08-04T12:49:04.505Z,
npm,,babel-plugin-linaria-css-to-undefined,0.3.12,,,,,,,,,,,,,,,,,,Socket,documented campaign package listing,high,Package/version listed in the Socket campaign export; package-specific malware behavior and indicators require independent confirmation.,,,,,,,https://socket.dev/supply-chain-attacks/keyv-and-cacheable-compromise,2026-08-04T12:44:38.752Z,2026-08-04T12:49:00.894Z,
